단위중량(kg),투입중량(kg),염색길이(m),투입중량/길이,투입중량/액량,공정진행시간(%),진행온도,포속1,포속3,포속4,염색색차 DE
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,41.89,129.8,38,69,211,0.319741
460.0,155.6,33.0,4.715151515151515,0.0778,28.46,69.3,79,85,106,1.013855
324.0,78.3,25.0,3.132,0.0783,90.14,68.1,3,60,505,5.306342
450.0,129.0,92.0,1.4021739130434785,0.0645,82.94,131.3,86,83,194,1.000596
505.0,149.4,6.0,24.9,0.0747,76.92,71.1,15,97,89,0.9071327
604.0,254.6,228.0,1.1166666666666667,0.06365,37.84,105.3,62,66,41,0.732778
560.0,63.6,10.0,6.36,0.0636,92.32,69.8,31,11,994,1.315164
320.0,158.6,90.0,1.762222222222222,0.0793,29.05,87.9,53,130,64,0.6491697
235.0,19.8,33.0,0.6,0.033,83.33,79.7,30,0,0,1.645152
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,64.94,106.0,42,0,0,11.56194
625.0,220.3,201.0,1.0960199004975124,0.11015,96.96,37.0,106,101,155,0.9501897
146.0,189.2,1600.0,0.11825,0.0472999999999999,17.29,59.8,132,128,16,0.299028
800.0,167.0,84.0,1.988095238095238,0.0835,45.9,122.1,68,67,59,7.266841
324.0,44.6,41.0,1.0878048780487806,0.0446,91.3,72.9,6,584,125,0.7530965
560.0,199.5,111.0,1.7972972972972974,0.09975,35.52,122.1,106,119,34,3.457263
324.0,44.6,41.0,1.0878048780487806,0.0446,54.16,68.5,67,435,60,0.7530965
495.0,362.5,73.0,4.965753424657534,0.090625,69.18,96.3,78,95,53,1.484328
314.0,113.8,350.0,0.3251428571428571,0.0569,32.1,106.5,16,90,50,0.3047607
235.0,19.8,33.0,0.6,0.033,19.05,84.2,45,0,0,1.645152
625.0,155.4,34.0,4.570588235294117,0.0777,37.57,105.0,21,69,46,0.9041876
190.0,85.6,401.0,0.2134663341645885,0.0214,19.41,46.9,93,0,47,1.655061
604.0,254.6,228.0,1.1166666666666667,0.06365,54.05,130.3,60,66,63,0.732778
314.0,99.2,300.0,0.3306666666666666,0.0496,47.39,119.8,28,142,84,0.4474733
400.0,184.8,105.0,1.76,0.0924,9.76,99.6,130,134,47,0.2085338
146.0,189.2,1600.0,0.11825,0.0472999999999999,25.94,66.4,134,127,26,0.299028
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,65.39,97.2,70,68,91,0.2916726
505.0,152.2,3.0,50.73333333333333,0.0761,77.74,122.1,67,89,128,0.7943481
480.0,156.4,242.0,0.6462809917355372,0.0782,80.08,85.0,26,98,217,2.855713
324.0,102.4,16.0,6.4,0.0512,88.06,72.7,40,279,228,0.4797601
450.0,53.3,100.0,0.5329999999999999,0.0533,81.4,91.1,149,75,174,0.2996852
320.0,158.6,90.0,1.762222222222222,0.0793,8.71,62.9,6,122,20,0.6491697
604.0,306.6,600.0,0.511,0.07665,56.89,129.5,71,79,73,3.03364
350.0,128.0,273.0,0.4688644688644688,0.064,90.1,39.5,110,451,71,0.2007852
505.0,149.4,6.0,24.9,0.0747,70.94,68.0,45,99,83,0.9071327
324.0,44.6,41.0,1.0878048780487806,0.0446,6.0,72.3,70,143,10,0.7530965
320.0,122.7,77.0,1.5935064935064935,0.06135,74.07,43.2,9,89,168,1.593427
460.0,48.0,3.0,16.0,0.048,3.37,49.8,66,67,4,1.644801
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,92.21,40.0,273,0,0,2.023612
146.0,188.8,1600.0,0.118,0.0472,19.25,60.0,131,127,34,0.4435995
324.0,66.2,31.0,2.135483870967742,0.0662,73.01,131.2,55,57,258,0.8130776
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,94.15,44.5,63,127,126,0.2916726
146.0,189.2,1600.0,0.11825,0.0472999999999999,70.3,135.4,128,122,81,0.299028
460.0,51.5,36.0,1.4305555555555556,0.0515,36.98,95.1,70,70,74,0.8660321
495.0,43.6,2.0,21.8,0.0726666666666666,4.65,38.1,93,0,0,1.600976
190.0,88.3,458.0,0.1927947598253275,0.022075,66.96,112.7,145,76,98,1.169382
324.0,139.6,253.0,0.5517786561264821,0.0698,78.6,69.5,18,104,80,0.5054298
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,7.86,69.1,43,0,0,14.85745
146.0,188.4,1600.0,0.11775,0.0471,62.26,134.8,126,118,96,0.5068955
314.0,99.2,300.0,0.3306666666666666,0.0496,91.74,48.7,9,62,165,0.4474733
625.0,218.2,14.0,15.585714285714284,0.1090999999999999,43.06,73.2,26,99,91,0.5479724
190.0,88.3,458.0,0.1927947598253275,0.022075,98.68,30.2,74,108,144,1.169382
625.0,220.3,201.0,1.0960199004975124,0.11015,74.77,114.8,108,103,123,0.9501897
495.0,362.5,73.0,4.965753424657534,0.090625,92.47,26.8,74,88,72,1.484328
320.0,122.7,77.0,1.5935064935064935,0.06135,29.38,106.9,33,94,63,1.593427
560.0,55.8,10.0,5.58,0.0557999999999999,52.78,130.3,50,51,72,2.042118
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,90.56,68.7,46,82,388,0.319741
450.0,53.2,100.0,0.532,0.0886666666666666,20.56,69.8,122,0,0,0.7367827
625.0,155.4,34.0,4.570588235294117,0.0777,29.48,91.8,71,69,35,0.9041876
450.0,95.8,72.0,1.3305555555555555,0.0958,99.33,31.9,29,52,606,1.355596
146.0,188.6,1600.0,0.117875,0.04715,36.96,93.9,128,121,63,0.3004971
560.0,63.6,10.0,6.36,0.0636,75.5,83.2,9,33,817,1.315164
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,9.76,81.5,82,0,0,14.85745
450.0,124.8,227.0,0.5497797356828193,0.0624,52.53,129.8,4,76,147,3.592049
320.0,108.2,343.0,0.3154518950437318,0.0541,89.53,69.1,25,26,177,2.006101
460.0,190.0,14.0,13.571428571428571,0.095,22.93,109.5,79,100,32,2.184558
460.0,155.6,33.0,4.715151515151515,0.0778,20.41,129.8,80,88,75,1.013855
495.0,329.3,126.0,2.6134920634920635,0.082325,47.71,123.8,156,92,36,1.476973
460.0,190.0,14.0,13.571428571428571,0.095,99.68,48.7,0,89,178,2.184558
324.0,38.0,19.0,2.0,0.038,38.02,133.6,72,145,20,0.8450533
324.0,44.6,41.0,1.0878048780487806,0.0446,51.26,78.9,65,407,56,0.7530965
320.0,20.2,47.0,0.4297872340425532,0.0336666666666666,23.78,73.7,287,0,0,1.343926
800.0,66.0,69.0,0.9565217391304348,0.066,90.94,69.4,29,29,535,0.768085
324.0,102.4,16.0,6.4,0.0512,23.42,134.8,92,93,58,0.4797601
460.0,48.0,3.0,16.0,0.048,30.19,65.9,64,64,43,1.644801
146.0,189.2,1600.0,0.11825,0.0472999999999999,45.49,116.3,136,127,50,0.299028
460.0,48.0,3.0,16.0,0.048,49.24,67.2,65,460,74,1.644801
324.0,38.0,19.0,2.0,0.038,36.78,130.2,71,441,19,0.8450533
146.0,188.8,1600.0,0.118,0.0472,49.43,121.3,137,124,84,0.4435995
604.0,208.7,550.0,0.3794545454545454,0.052175,82.3,73.2,52,55,173,1.265589
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,8.53,119.7,36,52,40,1.354934
324.0,139.6,253.0,0.5517786561264821,0.0698,42.79,131.3,112,114,41,0.5054298
460.0,112.4,24.0,4.683333333333334,0.0562,44.64,67.7,69,75,128,1.113164
460.0,51.5,36.0,1.4305555555555556,0.0515,6.97,86.6,69,69,15,0.8660321
604.0,207.4,550.0,0.3770909090909091,0.05185,66.37,100.0,52,55,175,1.874971
320.0,122.7,77.0,1.5935064935064935,0.06135,19.01,112.6,3,186,40,1.593427
450.0,95.8,72.0,1.3305555555555555,0.0958,42.63,121.6,4,50,251,1.355596
495.0,368.0,47.0,7.829787234042553,0.092,52.73,130.5,94,87,47,1.304339
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,78.33,88.8,44,0,0,14.85745
620.0,189.8,266.0,0.7135338345864662,0.0949,68.2,94.8,85,89,134,0.3338742
560.0,71.1,71.0,1.0014084507042254,0.0711,68.77,68.7,64,190,55,14.40188
485.0,113.0,267.0,0.4232209737827715,0.0565,82.96,69.8,76,74,131,5.026582
604.0,280.0,2.0,140.0,0.07,35.42,112.3,103,111,37,0.5512151
604.0,254.6,228.0,1.1166666666666667,0.06365,85.81,49.9,53,56,129,0.732778
536.0,168.4,16.0,10.525,0.0842,44.66,89.8,95,92,75,2.792194
314.0,97.4,300.0,0.3246666666666666,0.0487,96.52,30.8,16,66,162,0.4555725
460.0,155.6,33.0,4.715151515151515,0.0778,90.82,100.4,67,91,331,1.013855
495.0,329.3,126.0,2.6134920634920635,0.082325,17.65,54.2,84,110,9,1.476973
560.0,63.6,10.0,6.36,0.0636,14.81,122.3,26,34,155,1.315164
604.0,208.7,500.0,0.4174,0.052175,99.03,29.8,54,3,237,1.716412
314.0,113.8,350.0,0.3251428571428571,0.0569,24.28,88.8,30,91,37,0.3047607
560.0,341.8,545.0,0.6271559633027524,0.08545,29.02,82.7,99,92,35,3.928609
560.0,55.8,10.0,5.58,0.0557999999999999,63.44,69.1,51,167,83,2.042118
450.0,95.8,72.0,1.3305555555555555,0.0958,47.99,109.8,11,49,283,1.355596
146.0,189.6,1600.0,0.1185,0.0474,75.38,109.6,118,116,89,0.3985579
460.0,112.4,24.0,4.683333333333334,0.0562,50.26,113.7,69,75,145,1.113164
495.0,352.8,121.0,2.915702479338843,0.0882,15.38,86.5,83,100,19,1.473568
350.0,35.0,87.0,0.4022988505747126,0.0583333333333333,65.28,103.0,55,0,0,3.341123
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,28.02,69.1,30,37,164,0.319741
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,44.53,70.2,17,17,199,1.354934
560.0,71.1,71.0,1.0014084507042254,0.0711,91.04,68.8,62,191,72,14.40188
800.0,66.0,69.0,0.9565217391304348,0.066,4.53,30.5,8,33,7,0.768085
480.0,156.4,242.0,0.6462809917355372,0.0782,78.81,73.0,101,98,214,2.855713
505.0,152.2,3.0,50.73333333333333,0.0761,49.47,94.3,87,88,78,0.7943481
604.0,311.2,600.0,0.5186666666666666,0.0778,88.89,60.9,96,113,88,0.2728531
604.0,311.6,600.0,0.5193333333333334,0.0779,5.29,28.8,74,7,3,1.008322
460.0,51.5,36.0,1.4305555555555556,0.0515,86.57,112.7,71,638,194,0.8660321
560.0,71.1,71.0,1.0014084507042254,0.0711,54.48,129.8,62,904,42,14.40188
146.0,188.4,1600.0,0.11775,0.0471,31.7,80.7,142,129,48,0.5068955
536.0,184.9,84.0,2.2011904761904764,0.09245,79.07,129.7,108,113,111,1.057401
560.0,341.6,545.0,0.6267889908256881,0.0854,69.16,69.6,86,84,90,1.958902
560.0,286.8,450.0,0.6373333333333333,0.0717,34.88,94.8,84,76,33,3.629072
450.0,129.0,92.0,1.4021739130434785,0.0645,74.54,83.2,86,84,175,1.000596
560.0,63.6,10.0,6.36,0.0636,50.64,68.4,17,18,548,1.315164
320.0,197.6,601.0,0.3287853577371048,0.0988,44.51,69.5,143,152,51,2.601036
450.0,54.8,10.0,5.48,0.0547999999999999,51.06,130.2,74,73,24,2.453874
604.0,311.6,600.0,0.5193333333333334,0.0779,97.6,28.0,84,53,240,1.008322
536.0,161.4,46.0,3.508695652173913,0.0807,63.89,130.4,100,94,66,0.7062185
146.0,188.8,1600.0,0.118,0.0472,17.36,60.0,130,134,31,0.4435995
146.0,188.4,1600.0,0.11775,0.0471,63.77,135.8,126,0,99,0.5068955
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,8.5,43.7,55,0,0,1.130695
450.0,95.8,72.0,1.3305555555555555,0.0958,27.68,112.9,54,42,158,1.355596
536.0,168.4,16.0,10.525,0.0842,7.44,53.4,96,92,10,2.792194
320.0,20.2,47.0,0.4297872340425532,0.0336666666666666,100.0,30.9,114,0,0,1.343926
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,86.14,72.9,8,69,371,0.319741
460.0,155.6,33.0,4.715151515151515,0.0778,69.48,98.6,43,92,257,1.013855
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,57.82,68.1,10,69,270,0.319741
400.0,143.6,37.0,3.881081081081081,0.0718,54.79,129.8,33,106,36,0.6883717
604.0,311.2,600.0,0.5186666666666666,0.0778,32.87,98.8,100,114,25,0.2728531
620.0,189.8,266.0,0.7135338345864662,0.0949,67.21,89.7,65,89,133,0.3338742
275.0,76.7,7.0,10.957142857142856,0.0767,4.83,21.9,62,25,3,0.8384458
460.0,111.0,115.0,0.9652173913043478,0.0555,69.02,99.6,134,1586,9,17.20203
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,21.26,111.7,47,0,0,11.56194
146.0,189.2,1600.0,0.11825,0.0472999999999999,96.24,41.2,131,125,113,0.299028
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,32.15,67.2,72,67,178,0.319741
460.0,46.4,3.0,15.466666666666669,0.0464,16.99,89.1,59,59,19,1.068646
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,82.86,126.8,38,0,0,14.85745
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,58.17,93.7,84,110,179,1.362835
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,8.05,73.1,25,85,19,1.362835
460.0,51.5,36.0,1.4305555555555556,0.0515,99.67,29.2,34,33,210,0.8660321
560.0,198.4,500.0,0.3968,0.0992,8.96,54.9,23,120,7,5.25213
580.0,264.5,413.0,0.6404358353510896,0.066125,17.19,52.9,91,90,23,3.708582
560.0,286.8,450.0,0.6373333333333333,0.0717,91.47,28.7,117,103,77,3.629072
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,67.56,67.4,67,81,210,1.362835
450.0,129.0,92.0,1.4021739130434785,0.0645,13.65,90.1,35,86,24,1.000596
450.0,54.8,10.0,5.48,0.0547999999999999,14.18,52.2,75,74,7,2.453874
460.0,48.0,3.0,16.0,0.048,77.91,117.4,66,535,121,1.644801
235.0,19.8,33.0,0.6,0.033,23.41,94.9,48,0,0,1.645152
320.0,20.2,47.0,0.4297872340425532,0.0336666666666666,20.12,67.6,68,0,0,1.343926
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,71.09,108.6,72,69,318,0.319741
604.0,207.4,550.0,0.3770909090909091,0.05185,41.15,124.4,53,58,81,1.874971
460.0,48.0,3.0,16.0,0.048,53.63,69.0,65,199,84,1.644801
480.0,156.4,242.0,0.6462809917355372,0.0782,79.03,75.0,101,96,215,2.855713
560.0,341.8,545.0,0.6271559633027524,0.08545,28.12,81.0,100,96,33,3.928609
460.0,155.6,33.0,4.715151515151515,0.0778,70.79,84.6,81,92,261,1.013855
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,61.0,123.9,117,0,0,1.130695
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,27.59,130.2,45,0,0,11.56194
560.0,63.6,10.0,6.36,0.0636,17.92,129.8,18,33,185,1.315164
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,81.9,118.6,40,0,0,14.85745
1150.0,297.2,250.0,1.1888,0.0742999999999999,42.01,69.0,37,30,205,2.01561
324.0,78.3,25.0,3.132,0.0783,53.25,105.0,41,64,274,5.306342
320.0,164.6,351.0,0.4689458689458689,0.0823,49.6,96.0,53,125,27,1.532855
460.0,190.0,14.0,13.571428571428571,0.095,19.11,99.9,33,201,25,2.184558
460.0,49.8,7.0,7.114285714285714,0.0829999999999999,28.73,91.3,52,0,0,2.185405
450.0,124.8,227.0,0.5497797356828193,0.0624,54.7,129.9,79,76,153,3.592049
604.0,306.6,600.0,0.511,0.07665,57.49,130.0,71,79,73,3.03364
560.0,341.8,545.0,0.6271559633027524,0.08545,56.7,113.1,98,92,73,3.928609
320.0,197.6,601.0,0.3287853577371048,0.0988,9.45,65.4,5,156,9,2.601036
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,19.05,119.6,39,0,0,14.85745
560.0,199.5,111.0,1.7972972972972974,0.09975,37.45,121.1,74,120,36,3.457263
620.0,189.8,266.0,0.7135338345864662,0.0949,86.23,78.6,15,87,168,0.3338742
314.0,97.4,300.0,0.3246666666666666,0.0487,84.35,85.2,73,74,143,0.4555725
495.0,352.8,121.0,2.915702479338843,0.0882,6.69,38.8,102,120,6,1.473568
324.0,44.6,41.0,1.0878048780487806,0.0446,83.56,127.2,65,419,112,0.7530965
560.0,260.4,450.0,0.5786666666666667,0.0650999999999999,24.17,87.1,94,89,27,1.91208
560.0,63.6,10.0,6.36,0.0636,77.33,103.1,35,35,837,1.315164
190.0,85.6,401.0,0.2134663341645885,0.0214,93.09,45.2,62,67,181,1.655061
560.0,63.6,10.0,6.36,0.0636,67.09,69.4,3,34,720,1.315164
625.0,60.2,52.0,1.1576923076923078,0.0602,31.29,94.9,54,543,12,1.039721
560.0,55.8,10.0,5.58,0.0557999999999999,27.85,130.1,50,52,34,2.042118
604.0,258.8,400.0,0.647,0.0647,81.82,83.5,62,65,202,2.080513
146.0,189.1,1600.0,0.1181875,0.047275,81.88,81.0,64,1,141,0.4288969
495.0,350.8,210.0,1.6704761904761904,0.0877,15.53,51.0,92,205,9,1.542863
350.0,128.0,273.0,0.4688644688644688,0.064,61.39,129.8,124,589,49,0.2007852
294.0,76.2,11.0,6.927272727272728,0.0762,25.66,81.7,71,74,31,0.08812822
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,59.5,131.2,156,0,0,1.130695
450.0,124.8,227.0,0.5497797356828193,0.0624,61.2,78.7,77,76,173,3.592049
450.0,95.8,72.0,1.3305555555555555,0.0958,11.61,96.3,18,50,62,1.355596
450.0,53.3,100.0,0.5329999999999999,0.0533,61.4,72.4,302,74,129,0.2996852
495.0,43.6,2.0,21.8,0.0726666666666666,42.52,120.4,52,0,0,1.600976
320.0,197.6,601.0,0.3287853577371048,0.0988,80.18,101.5,71,139,95,2.601036
604.0,258.8,400.0,0.647,0.0647,18.6,84.8,63,67,32,2.080513
560.0,288.2,373.0,0.7726541554959785,0.07205,0.48,41.8,0,0,0,0.7729153
146.0,189.2,1600.0,0.11825,0.0472999999999999,69.17,136.1,123,118,79,0.299028
324.0,44.6,41.0,1.0878048780487806,0.0446,99.61,11.4,67,202,138,0.7530965
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,62.09,61.1,67,67,87,0.2916726
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,14.99,102.3,37,84,42,1.362835
460.0,111.0,115.0,0.9652173913043478,0.0555,79.75,109.8,132,3688,9,17.20203
560.0,60.8,10.0,6.08,0.0608,53.8,101.9,59,327,53,0.3221368
505.0,149.4,6.0,24.9,0.0747,96.15,39.3,76,99,109,0.9071327
480.0,82.4,128.0,0.64375,0.0824,82.65,81.2,48,9,251,2.207412
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,31.99,130.0,35,0,0,0.7474369
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,55.48,90.6,44,0,0,14.85745
460.0,190.0,14.0,13.571428571428571,0.095,25.48,119.1,9,100,36,2.184558
324.0,102.4,16.0,6.4,0.0512,69.82,82.9,92,92,178,0.4797601
560.0,63.6,10.0,6.36,0.0636,35.65,89.4,11,34,384,1.315164
314.0,115.1,401.0,0.2870324189526184,0.05755,76.15,90.0,93,93,105,0.4264583
320.0,108.2,343.0,0.3154518950437318,0.0541,46.21,100.7,49,49,93,2.006101
604.0,207.4,550.0,0.3770909090909091,0.05185,3.1,27.2,49,60,2,1.874971
314.0,44.6,35.0,1.2742857142857142,0.0743333333333333,10.13,52.6,54,0,0,0.5272802
625.0,60.2,52.0,1.1576923076923078,0.0602,61.35,129.8,53,322,31,1.039721
460.0,155.8,5.0,31.160000000000004,0.0779,43.72,68.9,21,20,115,1.361657
495.0,368.0,47.0,7.829787234042553,0.092,91.52,28.5,85,83,89,1.304339
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,78.08,120.8,88,173,243,1.362835
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,72.0,80.3,43,0,0,1.130695
324.0,66.2,31.0,2.135483870967742,0.0662,68.71,132.9,55,58,242,0.8130776
314.0,113.8,350.0,0.3251428571428571,0.0569,19.75,79.2,4,91,29,0.3047607
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,3.13,39.2,75,82,5,1.362835
620.0,189.8,266.0,0.7135338345864662,0.0949,51.15,69.2,83,87,102,0.3338742
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,87.0,69.4,37,0,0,1.130695
625.0,60.2,52.0,1.1576923076923078,0.0602,46.01,122.9,53,108,21,1.039721
560.0,288.2,373.0,0.7726541554959785,0.07205,21.53,82.9,81,79,26,0.7729153
324.0,66.2,31.0,2.135483870967742,0.0662,19.94,101.4,21,60,67,0.8130776
560.0,198.4,500.0,0.3968,0.0992,79.85,121.5,4,122,89,5.25213
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,82.76,99.3,42,0,0,11.56194
800.0,66.0,49.0,1.346938775510204,0.066,69.02,106.2,28,28,259,0.4358755
146.0,188.4,1600.0,0.11775,0.0471,57.36,134.3,133,126,86,0.5068955
294.0,76.2,11.0,6.927272727272728,0.0762,14.47,58.5,67,75,12,0.08812822
324.0,102.4,57.0,1.7964912280701757,0.0512,31.76,111.4,93,91,42,3.41324
460.0,49.8,7.0,7.114285714285714,0.0829999999999999,12.15,46.1,399,0,0,2.185405
460.0,48.0,3.0,16.0,0.048,67.79,67.7,64,64,102,1.644801
604.0,258.8,400.0,0.647,0.0647,63.64,101.7,63,67,153,2.080513
350.0,35.0,87.0,0.4022988505747126,0.0583333333333333,13.43,60.5,50,0,0,3.341123
324.0,44.6,41.0,1.0878048780487806,0.0446,98.26,36.0,66,344,135,0.7530965
460.0,38.4,32.0,1.2,0.064,37.19,95.7,39,0,0,0.3146644
324.0,78.3,25.0,3.132,0.0783,51.87,114.2,7,8,266,5.306342
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,89.08,131.4,45,0,0,11.56194
800.0,66.0,49.0,1.346938775510204,0.066,17.39,74.1,29,2,60,0.4358755
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,30.2,100.0,50,83,86,1.362835
460.0,190.0,14.0,13.571428571428571,0.095,52.23,69.2,21,20,89,2.184558
560.0,288.2,373.0,0.7726541554959785,0.07205,66.51,71.5,85,83,95,0.7729153
604.0,207.4,550.0,0.3770909090909091,0.05185,42.92,129.1,53,58,85,1.874971
146.0,189.2,1600.0,0.11825,0.0472999999999999,78.57,99.2,118,115,92,0.299028
146.0,188.8,1600.0,0.118,0.0472,66.04,136.9,127,124,105,0.4435995
460.0,155.8,5.0,31.160000000000004,0.0779,13.61,94.7,7,77,33,1.361657
324.0,102.4,16.0,6.4,0.0512,50.23,130.1,92,93,125,0.4797601
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,27.96,119.4,10,82,79,1.362835
314.0,93.4,269.0,0.3472118959107806,0.0467,78.48,90.2,70,32,150,0.4271967
450.0,124.8,227.0,0.5497797356828193,0.0624,17.11,108.9,75,75,48,3.592049
350.0,35.0,87.0,0.4022988505747126,0.0583333333333333,86.11,68.7,52,0,0,3.341123
460.0,155.8,5.0,31.160000000000004,0.0779,1.31,30.0,10,10,3,1.361657
460.0,155.6,33.0,4.715151515151515,0.0778,7.12,79.8,51,51,28,1.013855
320.0,164.6,351.0,0.4689458689458689,0.0823,53.6,100.9,52,126,29,1.532855
146.0,188.8,1600.0,0.118,0.0472,8.3,59.1,142,0,11,0.4435995
314.0,115.1,401.0,0.2870324189526184,0.05755,5.86,39.9,4,107,1,0.4264583
552.0,219.4,6.0,36.56666666666667,0.1097,99.53,30.1,4,0,179,1.562582
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,0.31,30.3,0,0,0,2.023612
536.0,161.4,46.0,3.508695652173913,0.0807,69.44,109.3,42,95,73,0.7062185
146.0,189.6,1600.0,0.1185,0.0474,18.85,58.8,132,127,21,0.3985579
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,69.29,81.4,61,0,0,14.85745
460.0,190.0,14.0,13.571428571428571,0.095,60.51,68.7,4,94,107,2.184558
314.0,115.1,401.0,0.2870324189526184,0.05755,56.9,97.6,32,91,76,0.4264583
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,46.84,69.4,83,0,0,11.56194
560.0,71.1,71.0,1.0014084507042254,0.0711,21.31,113.8,62,554,19,14.40188
460.0,190.0,14.0,13.571428571428571,0.095,41.72,106.3,103,61,67,2.184558
450.0,95.8,72.0,1.3305555555555555,0.0958,26.56,123.1,55,48,151,1.355596
800.0,167.0,84.0,1.988095238095238,0.0835,26.78,88.7,51,67,31,7.266841
560.0,199.5,111.0,1.7972972972972974,0.09975,88.03,73.8,28,133,98,3.457263
450.0,129.0,92.0,1.4021739130434785,0.0645,74.28,79.0,88,84,174,1.000596
320.0,197.6,601.0,0.3287853577371048,0.0988,92.07,39.3,53,127,113,2.601036
460.0,155.8,5.0,31.160000000000004,0.0779,48.43,93.0,15,65,129,1.361657
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,7.79,53.3,57,0,0,2.023612
460.0,155.6,33.0,4.715151515151515,0.0778,96.63,63.5,82,91,354,1.013855
320.0,197.6,601.0,0.3287853577371048,0.0988,43.29,69.5,12,161,49,2.601036
604.0,234.2,433.0,0.5408775981524249,0.05855,62.8,119.8,81,32,106,1.696731
552.0,219.4,6.0,36.56666666666667,0.1097,77.1,69.8,21,111,150,1.562582
314.0,97.4,300.0,0.3246666666666666,0.0487,51.3,119.8,19,146,86,0.4555725
275.0,76.7,7.0,10.957142857142856,0.0767,23.45,75.8,42,85,24,0.8384458
146.0,188.8,1600.0,0.118,0.0472,43.02,107.4,138,127,76,0.4435995
800.0,66.0,69.0,0.9565217391304348,0.066,94.72,43.1,31,22,565,0.768085
625.0,83.3,12.0,6.941666666666666,0.0833,67.82,81.1,75,75,47,0.3981313
460.0,48.0,3.0,16.0,0.048,20.74,116.6,65,199,29,1.644801
604.0,311.6,600.0,0.5193333333333334,0.0779,22.12,82.7,69,72,35,1.008322
560.0,63.6,10.0,6.36,0.0636,60.15,130.2,6,33,649,1.315164
460.0,48.0,3.0,16.0,0.048,1.01,37.7,66,62,1,1.644801
625.0,60.2,52.0,1.1576923076923078,0.0602,98.77,32.0,38,51,40,1.039721
320.0,158.6,90.0,1.762222222222222,0.0793,62.66,95.1,134,139,127,0.6491697
604.0,310.4,600.0,0.5173333333333333,0.0775999999999999,76.89,85.5,69,74,127,0.6295673
320.0,54.6,76.0,0.718421052631579,0.0546,16.18,55.8,10,62,33,1.818745
190.0,85.6,401.0,0.2134663341645885,0.0214,98.68,28.2,7,31,190,1.655061
560.0,288.2,373.0,0.7726541554959785,0.07205,31.1,110.3,85,82,41,0.7729153
604.0,258.8,400.0,0.647,0.0647,54.13,69.3,63,66,132,2.080513
460.0,51.5,36.0,1.4305555555555556,0.0515,48.09,67.8,68,347,106,0.8660321
495.0,43.6,2.0,21.8,0.0726666666666666,54.82,69.3,52,0,0,1.600976
460.0,111.0,115.0,0.9652173913043478,0.0555,34.36,129.9,133,4519,1,17.20203
460.0,155.6,33.0,4.715151515151515,0.0778,6.55,75.0,35,34,25,1.013855
495.0,352.8,121.0,2.915702479338843,0.0882,35.79,84.6,78,96,57,1.473568
314.0,44.6,35.0,1.2742857142857142,0.0743333333333333,76.65,89.7,66,0,0,0.5272802
604.0,234.2,433.0,0.5408775981524249,0.05855,29.95,99.1,81,92,31,1.696731
552.0,219.4,6.0,36.56666666666667,0.1097,57.94,106.5,51,160,128,1.562582
604.0,311.6,600.0,0.5193333333333334,0.0779,34.62,104.3,69,74,58,1.008322
